GRID    10110257        87.8581 53.2518 52.7296 
GRID      110258        87.2723 -51.801252.7297 
GRID    10110258        87.2723 51.8012 52.7297 
GRID      110259        87.9781 -54.889152.6752 
GRID    10110259        87.9781 54.8891 52.6752 
GRID      110260        87.3958 -53.438652.6757 
GRID    10110260        87.3958 53.4386 52.6757 
GRID      110261        86.81   -51.988 52.6757 
GRID    10110261        86.81   51.988  52.6757 
GRID      110262        86.903  -55.324552.3862 
GRID    10110262        86.903  55.3245 52.3862 
GRID      110263        86.3182 -53.873952.3867 
GRID    10110263        86.3182 53.8739 52.3867 
GRID      110264        85.7325 -52.423452.3868 
GRID    10110264        85.7325 52.4234 52.3868 
GRID      110265        92.303  -53.142152.565  
GRID    10110265        92.303  53.1421 52.565  
GRID      110266        89.6271 -54.223752.7748 
GRID    10110266        89.6271 54.2237 52.7748 
GRID      110267        97.242  -56.208852.0919 
GRID    10110267        97.242  56.2088 52.0919 
GRID      110268        96.6546 -54.758252.0921 
GRID    10110268        96.6546 54.7582 52.0921 
GRID      110269        96.0676 -53.307752.0922 
GRID    10110269        96.0676 53.3077 52.0922 
GRID      110270        96.0264 -56.700952.2714 
GRID    10110270        96.0264 56.7009 52.2714 
GRID      110271        95.4376 -55.250352.2718 
